Year,Gender,Ethnicity,Ethnicity-Short,Name,Count
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Victoria,29
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Autumn,37
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chavy,27
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Abby,24
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Logan,84
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Avery,21
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Hershy,29
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Lazer,20
2015,FEMALE,HISPANIC,HISPANIC,Khloe,37
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Henry,178
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Camden,15
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Gavriel,11
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Nathaniel,27
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Malky,65
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ariel,10
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Madison,128
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Aiden,133
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Miracle,15
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Cameron,12
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Thomas,106
2015,FEMALE,HISPANIC,HISPANIC,Marjorie,11
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Mackenzie,25
2015,MALE,HISPANIC,HISPANIC,Felix,18
2015,FEMALE,HISPANIC,HISPANIC,Perla,15
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Aaliyah,56
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Josiah,111
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Abraham,145
2015,FEMALE,HISPANIC,HISPANIC,Juliette,43
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Rivky,55
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Abdullah,28
2015,MALE,HISPANIC,HISPANIC,Yahir,11
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Solomon,54
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Noor,13
2015,FEMALE,HISPANIC,HISPANIC,Sara,23
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Leyla,18
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Aviva,15
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Alston,10
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Theo,27
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Yehoshua,22
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Kingsley,16
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Eshan,10
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Emily,31
2015,FEMALE,HISPANIC,HISPANIC,Amanda,32
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Sariyah,10
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Hudson,13
2015,MALE,HISPANIC,HISPANIC,Joshua,123
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Myles,13
2015,FEMALE,HISPANIC,HISPANIC,Jayla,21
2015,FEMALE,HISPANIC,HISPANIC,Sarah,64
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Luke,91
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Esther,18
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Andrew,98
2015,MALE,HISPANIC,HISPANIC,Javier,24
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Aubrey,27
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ethan,172
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Jack,14
2015,MALE,WHITE NON HISPANIC,WHITE (NH),James,209
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Chloe,94
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Paul,26
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Noel,14
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Sanai,14
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Eve,17
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Mae,15
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Nevaeh,29
2015,MALE,HISPANIC,HISPANIC,Justin,104
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Everly,14
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Serenity,47
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Kelsey,12
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Shulem,31
2015,MALE,HISPANIC,HISPANIC,Damian,34
2015,MALE,HISPANIC,HISPANIC,Cristopher,12
2015,MALE,HISPANIC,HISPANIC,Ismael,20
2015,MALE,HISPANIC,HISPANIC,Edgar,19
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Dovid,35
2015,MALE,HISPANIC,HISPANIC,Kenneth,21
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Maximus,12
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Timur,12
2015,FEMALE,HISPANIC,HISPANIC,Chanel,11
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Mayer,22
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Steven,15
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Mason,68
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Julian,22
2015,MALE,HISPANIC,HISPANIC,George,13
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Eric,66
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Julian,19
2015,FEMALE,HISPANIC,HISPANIC,Amelia,65
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Saul,10
2015,MALE,HISPANIC,HISPANIC,Aiden,187
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Ronan,17
2015,FEMALE,HISPANIC,HISPANIC,Alina,39
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Avrum,13
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Goldie,13
2015,MALE,HISPANIC,HISPANIC,Chris,21
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Kayden,55
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Wesley,19
2015,FEMALE,HISPANIC,HISPANIC,Violet,26
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Eric,19
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Layla,10
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Nabiha,14
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Maxwell,49
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Noah,57
2015,FEMALE,HISPANIC,HISPANIC,Gabriela,54
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Jimmy,18
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Bintou,17
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Louis,15
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Aisha,19
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Nicole,19
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Eli,22
2015,MALE,HISPANIC,HISPANIC,Enrique,14
2015,MALE,BLACK NON HISPANIC,BLACK (NH),John,20
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Corey,10
2015,MALE,HISPANIC,HISPANIC,Gabriel,124
2015,FEMALE,HISPANIC,HISPANIC,Amaia,12
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alessandra,12
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Levi,15
2015,FEMALE,HISPANIC,HISPANIC,Kayla,37
2015,MALE,BLACK NON HISPANIC,BLACK (NH),Jahmir,12
2015,FEMALE,HISPANIC,HISPANIC,Jayleen,34
2015,FEMALE,HISPANIC,HISPANIC,Scarlett,95
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Christine,10
2015,FEMALE,BLACK NON HISPANIC,BLACK (NH),Fatou,11
2015,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Allen,20
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Kira,12
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Arthur,29
2015,FEMALE,HISPANIC,HISPANIC,Joselyn,12
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Joel,32
2015,FEMALE,HISPANIC,HISPANIC,Yaritza,12
2015,MALE,WHITE NON HISPANIC,WHITE (NH),Mendel,42
2015,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alessia,12
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Graham,26
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Lyric,18
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Emmett,24
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Naomi,53
2016,FEMALE,HISPANIC,HISPANIC,Ruby,24
2016,MALE,HISPANIC,HISPANIC,Harrison,12
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Edith,12
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Brayden,13
2016,MALE,HISPANIC,HISPANIC,Abraham,42
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Nina,18
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Felix,23
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Frieda,13
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Ariana,23
2016,MALE,HISPANIC,HISPANIC,Gavin,10
2016,MALE,HISPANIC,HISPANIC,Amir,19
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Lillian,11
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Valentina,54
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Derrick,11
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Maggie,10
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ivy,21
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sarah,202
2016,FEMALE,HISPANIC,HISPANIC,Ximena,30
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Nova,14
2016,MALE,HISPANIC,HISPANIC,Marcus,15
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Muhammad,15
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Margot,20
2016,MALE,HISPANIC,HISPANIC,Noah,269
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Logan,65
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Joel,16
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ava,168
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alyssa,17
2016,MALE,HISPANIC,HISPANIC,Tristan,18
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Zalmen,15
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Crystal,17
2016,MALE,HISPANIC,HISPANIC,Richard,20
2016,FEMALE,HISPANIC,HISPANIC,Amaia,23
2016,FEMALE,HISPANIC,HISPANIC,Riley,44
2016,FEMALE,HISPANIC,HISPANIC,Jennifer,19
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Aissatou,11
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lucia,32
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Alex,14
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Yechiel,28
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Katerina,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Ryan,129
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Dalia,11
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lena,16
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Vicky,14
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Alexander,53
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Hudson,20
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Shmuel,60
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Richard,27
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Kyree,10
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Beatrice,18
2016,FEMALE,HISPANIC,HISPANIC,Allyson,14
2016,MALE,HISPANIC,HISPANIC,Maison,17
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Jordyn,22
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Grayson,16
2016,FEMALE,HISPANIC,HISPANIC,Olivia,108
2016,FEMALE,HISPANIC,HISPANIC,Noemi,10
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Elizabeth,23
2016,MALE,HISPANIC,HISPANIC,Javier,33
2016,FEMALE,HISPANIC,HISPANIC,Arabella,12
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Meyer,10
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Brandon,31
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Fatima,12
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Scarlett,41
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Emmanuel,29
2016,MALE,HISPANIC,HISPANIC,Alan,58
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Dominick,13
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Joyce,18
2016,MALE,HISPANIC,HISPANIC,Brandon,74
2016,FEMALE,HISPANIC,HISPANIC,Alaia,66
2016,FEMALE,HISPANIC,HISPANIC,Angelina,31
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Gabriel,18
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Arisha,10
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Charlotte,19
2016,FEMALE,HISPANIC,HISPANIC,Skyler,12
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Harley,11
2016,FEMALE,HISPANIC,HISPANIC,Aria,35
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Adam,21
2016,MALE,HISPANIC,HISPANIC,Abdiel,16
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Adam,28
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Kyle,44
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Joaquin,10
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Keira,20
2016,MALE,HISPANIC,HISPANIC,Darwin,10
2016,FEMALE,HISPANIC,HISPANIC,Jacqueline,15
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Noa,36
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Hershy,28
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Dylan,46
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Menachem,87
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Jaxson,13
2016,MALE,HISPANIC,HISPANIC,Iker,38
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Carter,80
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Benjamin,55
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Moshe,239
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Nevaeh,35
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Zoe,45
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Winnie,14
2016,MALE,HISPANIC,HISPANIC,Kenneth,24
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Melanie,11
2016,FEMALE,HISPANIC,HISPANIC,Luna,57
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Aviel,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Dominic,21
2016,FEMALE,HISPANIC,HISPANIC,Annabelle,18
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ruby,46
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Libby,32
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Austin,28
2016,FEMALE,HISPANIC,HISPANIC,Amaya,37
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Kaylee,20
2016,FEMALE,HISPANIC,HISPANIC,Lia,25
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Walter,11
2016,FEMALE,HISPANIC,HISPANIC,Aliyah,25
2016,MALE,HISPANIC,HISPANIC,Brayden,30
2016,FEMALE,HISPANIC,HISPANIC,Ella,27
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Anaya,16
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Jordan,32
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Aaryan,13
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Amanda,16
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Lucas,115
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Aidan,25
2016,MALE,HISPANIC,HISPANIC,Derek,38
2016,FEMALE,HISPANIC,HISPANIC,Faith,12
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Brooke,19
2016,FEMALE,HISPANIC,HISPANIC,Alondra,19
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Camden,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Nathan,67
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Eva,13
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lilly,11
2016,FEMALE,HISPANIC,HISPANIC,Gia,13
2016,FEMALE,HISPANIC,HISPANIC,Penelope,68
2016,FEMALE,HISPANIC,HISPANIC,Julia,19
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ada,20
2016,FEMALE,HISPANIC,HISPANIC,Sophie,22
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Rivka,127
2016,FEMALE,HISPANIC,HISPANIC,Evangeline,12
2016,FEMALE,HISPANIC,HISPANIC,Eva,27
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Matthew,73
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Mason,91
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Anastasia,29
2016,MALE,HISPANIC,HISPANIC,Armani,13
2016,MALE,HISPANIC,HISPANIC,Kenny,15
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Jade,15
2016,FEMALE,HISPANIC,HISPANIC,Aileen,14
2016,MALE,HISPANIC,HISPANIC,Enzo,15
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Liam,76
2016,MALE,HISPANIC,HISPANIC,Vincent,21
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Luka,27
2016,MALE,HISPANIC,HISPANIC,George,19
2016,MALE,HISPANIC,HISPANIC,Giovanni,26
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Livia,10
2016,MALE,HISPANIC,HISPANIC,Nolan,18
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ellie,25
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ian,49
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Willow,15
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Noah,147
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Caleb,22
2016,FEMALE,HISPANIC,HISPANIC,Esmeralda,15
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Andrew,21
2016,MALE,HISPANIC,HISPANIC,Zabdiel,11
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Kyrie,44
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lilliana,10
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Faigy,91
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Ethan,133
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Philip,27
2016,MALE,HISPANIC,HISPANIC,Jake,38
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Cynthia,23
2016,MALE,HISPANIC,HISPANIC,Kevin,91
2016,FEMALE,HISPANIC,HISPANIC,Alia,12
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Brianna,15
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Jaden,35
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Ryan,13
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Leah,32
2016,FEMALE,HISPANIC,HISPANIC,Vanessa,24
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ayden,23
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Juliet,33
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Connor,57
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Sean,25
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ali,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Ezra,54
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Samuel,39
2016,FEMALE,HISPANIC,HISPANIC,Aylin,27
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Anna,34
2016,MALE,HISPANIC,HISPANIC,Julian,103
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Gitty,86
2016,MALE,HISPANIC,HISPANIC,Ian,110
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Julian,28
2016,FEMALE,HISPANIC,HISPANIC,Celeste,11
2016,FEMALE,HISPANIC,HISPANIC,Chelsea,27
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Teagan,13
2016,MALE,HISPANIC,HISPANIC,Milan,17
2016,MALE,HISPANIC,HISPANIC,Yadiel,14
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Jude,26
2016,FEMALE,HISPANIC,HISPANIC,Scarlet,11
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Keira,10
2016,FEMALE,HISPANIC,HISPANIC,Peyton,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Joseph,261
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Jeremy,11
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Logan,57
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Sabrina,19
2016,FEMALE,HISPANIC,HISPANIC,Kayla,42
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Charles,109
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Ariana,40
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Jeremiah,101
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Sophie,28
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Andrew,102
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Walker,10
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Kayla,35
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Elise,17
2016,MALE,HISPANIC,HISPANIC,Juan,48
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Kaliyah,11
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Catherine,16
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Joy,13
2016,FEMALE,HISPANIC,HISPANIC,Laura,13
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Gabrielle,33
2016,MALE,HISPANIC,HISPANIC,Asher,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Yousef,26
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Journee,16
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Sincere,13
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Elias,17
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Kayden,17
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Anthony,34
2016,MALE,HISPANIC,HISPANIC,Chase,22
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Aaliyah,57
2016,FEMALE,HISPANIC,HISPANIC,Victoria,116
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Israel,34
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alexis,22
2016,MALE,HISPANIC,HISPANIC,Jariel,12
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Savannah,12
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Jasmine,24
2016,MALE,HISPANIC,HISPANIC,Kaden,14
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Kimora,20
2016,MALE,HISPANIC,HISPANIC,Jefferson,19
2016,MALE,HISPANIC,HISPANIC,Jason,54
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Alina,19
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Victoria,30
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Umar,10
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Jessie,12
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Arianna,16
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Bodhi,15
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Kaitlyn,17
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Lukas,27
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Naftuli,27
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Russell,11
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Michal,10
2016,FEMALE,HISPANIC,HISPANIC,Anaya,11
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Cayden,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Eli,117
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Everly,12
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Margaret,27
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Skyla,16
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Eric,67
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Micah,13
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Ellis,21
2016,FEMALE,HISPANIC,HISPANIC,Jayla,21
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Cameron,58
2016,FEMALE,HISPANIC,HISPANIC,Adeline,10
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Henry,56
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Rehan,13
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Jacob,236
2016,FEMALE,HISPANIC,HISPANIC,Isabela,10
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Katherine,37
2016,FEMALE,ASIAN AND PACIFIC ISLANDER,AAPI,Jocelyn,15
2016,MALE,BLACK NON HISPANIC,BLACK (NH),Joshua,94
2016,FEMALE,BLACK NON HISPANIC,BLACK (NH),Tianna,12
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Robert,10
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Arthur,34
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Lauren,13
2016,MALE,ASIAN AND PACIFIC ISLANDER,AAPI,Anson,18
2016,FEMALE,HISPANIC,HISPANIC,Celine,13
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Eitan,20
2016,MALE,HISPANIC,HISPANIC,Ezra,19
2016,MALE,WHITE NON HISPANIC,WHITE (NH),Leibish,10
2016,MALE,HISPANIC,HISPANIC,Lorenzo,22
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Celine,16
2016,FEMALE,WHITE NON HISPANIC,WHITE (NH),Maya,137
